Age,Workclass,EdNum,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Country
44,2,8,0,6,4,4,0,0,0,40,34
34,2,4,4,8,3,4,0,0,0,30,34
51,4,4,2,3,0,4,1,0,0,42,34
17,2,5,4,7,3,2,1,0,0,35,34
22,2,7,4,7,2,4,1,0,0,40,34
18,2,7,4,5,3,4,1,0,0,30,34
27,2,6,2,6,0,4,1,0,0,40,34
37,2,7,2,2,0,4,1,0,0,50,34
48,3,6,2,4,0,4,1,0,0,80,34
17,2,5,4,7,3,4,0,0,0,20,34
33,2,3,0,5,4,4,1,0,0,40,22
32,2,6,2,2,0,4,1,0,0,40,34
49,2,4,2,6,0,4,1,0,0,40,34
18,4,7,4,11,3,4,0,0,0,40,34
24,2,8,4,6,4,4,1,0,0,40,22
75,2,7,2,10,0,2,1,6418,0,50,34
56,2,5,2,2,0,4,1,0,0,40,34
80,2,4,6,7,1,4,0,0,0,24,34
38,2,3,2,7,0,4,1,0,0,75,22
47,2,5,4,7,4,4,0,0,0,50,34
25,2,7,4,7,1,4,1,0,0,99,34
18,2,8,4,2,3,4,1,594,0,20,34
47,2,5,0,7,1,4,0,0,1719,30,34
27,4,6,2,2,0,4,1,0,0,48,34
18,2,7,4,0,4,4,1,0,0,40,34
17,2,8,4,7,3,4,0,0,0,16,34
42,2,4,0,11,1,4,0,0,0,40,34
19,2,8,4,7,3,4,1,0,1602,20,34
18,2,6,4,7,3,4,1,0,0,11,34
20,2,7,4,5,1,4,1,0,0,32,22
19,2,8,4,7,3,4,0,0,0,20,34
61,2,7,0,7,4,4,0,0,0,36,34
40,2,7,4,7,2,4,1,0,0,40,34
38,4,7,2,2,0,4,1,0,0,40,34
54,1,6,2,10,0,4,1,0,0,45,34
50,2,6,0,0,4,4,0,0,0,40,34
50,2,5,2,6,0,4,1,0,0,48,34
19,2,8,4,11,3,4,0,0,0,30,34
28,2,3,2,6,0,4,1,0,0,40,22
33,2,6,0,7,4,4,0,0,0,45,34
18,1,6,4,10,3,4,0,0,0,6,34
64,5,4,2,7,5,2,0,0,0,40,34
51,1,6,6,7,1,4,0,0,0,24,34
63,2,5,2,5,0,4,1,0,0,32,34
76,4,4,2,4,0,4,1,0,0,28,34
37,2,6,2,6,0,4,1,0,0,40,22
38,2,6,0,6,1,4,0,0,0,40,34
17,2,6,4,5,3,4,1,0,0,12,34
50,2,6,2,2,0,4,1,0,0,40,34
61,5,8,2,2,0,4,1,0,0,40,34
43,2,4,6,7,4,4,0,0,0,38,22
17,1,7,4,9,3,4,0,0,0,25,34
17,2,8,4,5,3,4,1,0,0,35,34
33,2,7,4,0,4,2,0,0,0,38,34
18,2,7,4,7,3,4,1,0,0,20,34
34,4,6,2,4,0,4,1,0,0,40,34
25,2,7,2,12,0,4,1,0,0,40,34
22,2,7,4,7,1,4,1,0,0,40,34
37,2,4,4,6,3,4,0,0,0,25,34
17,2,4,4,2,1,4,1,0,0,45,34
17,2,8,4,9,3,4,1,0,0,7,34
19,2,6,4,6,3,4,0,0,0,40,34
52,2,7,5,8,1,2,0,0,0,18,34
49,1,6,5,7,4,2,0,0,0,40,34
44,2,4,2,6,0,3,1,0,0,40,23
18,2,7,4,7,3,4,0,0,0,4,34
20,2,7,4,11,3,4,0,0,0,25,34
68,3,7,2,11,0,4,1,0,1258,40,34
28,2,3,4,2,1,4,1,0,0,40,3
38,2,6,2,2,0,2,1,0,0,45,34
31,4,6,4,13,1,4,1,0,2205,60,34
18,2,8,4,5,3,4,1,0,0,20,34
39,2,7,0,11,2,4,0,0,0,40,34
54,2,4,2,2,0,4,1,0,0,40,34
33,4,7,2,2,0,4,1,0,0,50,34
44,1,4,0,5,1,4,1,0,0,40,34
33,2,8,0,3,1,4,1,0,0,40,34
20,2,7,4,5,1,4,1,0,0,40,34
49,4,4,2,7,0,4,1,0,0,70,18
34,2,6,2,2,0,4,1,0,0,40,34
21,2,3,4,8,1,4,0,0,0,40,22
36,2,6,4,2,1,4,1,0,0,40,34
31,2,2,2,6,0,4,1,0,2042,40,22
48,3,4,2,2,0,4,1,0,0,50,34
32,2,3,2,7,2,4,1,0,0,40,34
61,2,4,0,7,1,4,1,0,0,35,34
18,3,7,4,4,3,4,1,0,0,50,34
31,2,2,2,9,0,4,1,0,0,45,34
23,2,4,4,6,1,4,1,0,0,40,34
23,2,3,4,5,4,4,1,0,0,40,22
31,2,2,4,7,2,4,0,0,0,25,7
17,2,7,4,11,3,4,0,0,0,19,34
50,2,6,5,0,4,4,0,0,0,40,34
17,2,6,4,7,3,4,0,0,0,40,34
30,2,4,4,2,1,4,1,0,0,38,34
50,2,7,0,11,1,4,0,0,0,40,34
41,2,6,4,5,4,4,1,0,0,50,34
17,1,8,4,0,3,4,0,0,0,12,34
22,2,6,4,13,1,0,1,0,0,84,34
35,2,5,2,3,5,4,0,0,0,40,34
53,1,4,2,13,0,4,1,0,0,38,34
60,2,5,2,11,0,4,1,0,0,40,34
31,2,5,2,2,0,4,1,0,0,43,34
64,2,6,2,13,0,4,1,0,0,40,34
35,2,5,2,2,0,3,1,0,0,40,22
45,2,3,2,13,0,4,1,0,0,38,22
49,2,4,2,6,0,2,1,0,0,40,34
37,2,2,2,4,0,4,1,0,0,40,22
57,2,6,6,0,1,4,0,0,0,8,34
36,4,4,2,6,0,4,1,7298,0,45,34
58,2,7,2,0,0,4,1,0,0,48,34
52,2,5,5,7,1,2,0,0,0,30,34
60,4,4,2,13,0,4,1,0,0,40,34
46,2,7,2,7,5,2,0,0,0,35,34
20,2,8,4,2,3,4,1,0,0,40,34
58,2,6,2,2,0,4,1,0,0,40,34
38,2,8,2,2,0,4,1,0,0,48,34
49,2,4,2,5,0,4,1,0,0,40,34
58,2,4,0,6,3,4,1,0,0,40,34
63,2,8,2,2,0,4,1,0,0,40,34
54,2,4,4,2,1,2,1,0,0,50,34
17,2,6,4,11,3,4,0,0,0,12,34
60,2,4,2,13,0,4,1,0,0,15,34
53,2,3,2,7,2,4,0,0,0,24,18
37,2,7,2,2,0,4,1,0,0,40,34
49,2,4,2,5,0,4,1,0,0,40,34
65,2,4,6,8,1,4,0,0,3175,60,29
55,2,6,6,2,4,2,0,0,0,40,34
42,2,8,4,4,3,4,1,0,0,40,34
17,4,7,4,4,3,4,1,0,0,10,34
33,2,3,2,5,2,4,1,0,0,40,22
21,4,4,4,2,1,4,1,0,0,40,34
56,2,3,0,6,1,4,0,0,0,40,34
31,2,7,2,0,0,4,1,0,0,40,29
20,0,7,4,7,3,4,0,0,0,10,34
18,2,7,4,5,3,4,1,0,0,12,34
30,2,6,2,2,0,4,1,0,0,40,34
40,2,4,5,7,1,4,0,0,0,25,34
33,1,3,4,7,4,3,0,0,0,40,7
36,2,6,0,2,2,2,1,0,0,40,34
24,1,6,4,7,1,4,1,0,0,40,34
47,2,8,0,0,4,4,0,0,0,40,34
46,2,2,5,6,3,4,0,0,0,40,12
28,2,8,4,2,1,4,1,0,0,40,34
32,2,3,2,6,0,0,1,0,0,40,22
63,1,4,2,7,0,4,1,0,0,55,34
58,2,5,2,6,0,2,1,3781,0,40,34
49,1,7,2,5,0,4,1,0,0,40,18
74,2,6,2,10,0,4,1,0,1411,40,34
45,2,3,0,13,4,4,1,0,0,40,34
58,2,6,2,2,0,4,1,0,0,50,34
61,2,4,2,11,0,4,1,0,0,50,34
52,2,3,3,2,2,4,1,0,0,40,22
53,2,5,2,6,0,2,1,0,0,40,34
23,2,3,4,7,3,4,1,0,0,40,7
58,2,7,2,13,0,4,1,0,0,50,34
47,2,2,6,6,4,4,1,0,0,40,22
34,2,6,2,2,0,4,1,0,0,45,34
59,4,7,2,11,0,4,1,0,0,70,34
19,2,8,4,13,3,4,1,0,0,15,34
38,2,7,2,2,0,4,1,0,0,40,34
26,2,7,4,13,1,4,1,0,0,40,34
38,4,7,2,3,0,4,1,0,1887,45,34
39,2,6,0,7,4,2,0,0,0,40,34
43,2,6,2,13,0,4,1,0,0,40,36
30,2,7,2,11,0,4,1,0,0,40,34
19,2,6,4,11,4,4,0,0,0,40,34
18,2,7,4,11,3,4,1,0,0,20,34
35,2,7,5,2,4,4,1,0,0,40,34
17,2,7,4,7,3,4,1,2176,0,20,34
44,2,4,2,7,5,4,0,0,0,55,34
18,2,8,4,7,3,4,1,0,0,12,34
20,2,7,5,7,3,4,0,0,0,40,34
48,2,7,2,4,0,4,1,0,0,50,34
60,2,5,2,6,0,4,1,2228,0,37,34
47,2,7,2,2,0,4,1,7298,0,40,34
35,2,7,2,2,0,4,1,0,0,40,34
18,2,7,4,5,3,4,1,0,0,18,34
26,2,3,4,0,3,4,0,0,0,40,22
29,2,7,4,6,3,4,1,0,0,42,34
42,2,2,2,0,0,4,1,0,0,55,28
45,2,6,0,7,1,2,0,0,0,38,5
31,2,7,2,11,0,4,1,0,0,51,34
61,1,7,2,3,0,4,1,0,0,40,34
64,2,6,2,13,0,4,1,0,0,50,34
39,2,3,3,7,4,1,0,0,0,40,26
59,2,6,2,13,0,4,1,0,0,40,29
21,2,6,4,2,3,4,1,0,0,40,34
21,2,3,4,5,1,4,1,0,0,40,22
58,3,6,2,13,5,4,0,0,0,40,34
63,0,2,2,0,0,2,1,0,0,40,29
42,2,6,2,11,0,4,1,0,0,45,34
18,2,8,4,11,3,4,0,0,0,20,34
55,2,5,2,6,5,4,0,0,0,40,34
51,2,8,5,13,1,2,1,0,0,40,34
58,2,5,2,5,0,4,1,0,0,40,34
32,1,4,2,7,0,4,1,0,0,40,34
52,2,6,2,2,0,4,1,0,1887,47,34
44,2,3,2,6,0,2,1,0,0,40,34
33,2,5,4,7,1,4,1,0,0,45,7
28,2,5,4,5,3,2,0,0,0,24,34
78,2,2,6,5,2,4,1,0,0,20,23
24,2,2,4,4,1,3,1,0,0,66,22
25,2,5,2,6,0,4,1,0,0,40,22
58,2,3,0,6,1,2,1,0,0,40,34
28,2,6,2,2,0,4,1,0,0,36,34
18,2,8,4,7,3,4,1,0,0,30,34
50,2,4,2,13,0,4,1,0,1579,65,1
61,4,7,2,3,0,4,1,0,0,20,34
29,2,8,4,2,4,4,1,0,0,40,34
53,2,4,2,6,0,4,1,0,0,40,34
30,2,7,2,3,0,4,1,0,0,40,34
17,2,7,4,7,3,4,1,0,0,40,34
20,2,5,2,6,0,4,1,0,0,40,34
33,2,8,5,7,4,4,0,0,0,50,5
27,2,6,0,5,3,4,1,0,0,40,34
78,4,4,2,4,0,4,1,0,0,25,34
18,2,8,4,11,3,4,0,0,0,15,34
22,2,7,4,2,2,4,1,0,0,40,34
37,2,8,4,7,3,4,0,0,0,40,34
29,2,7,2,5,5,1,0,2829,0,14,26
33,2,8,5,0,4,4,0,1471,0,40,34
23,2,8,4,7,1,4,0,0,0,30,34
17,2,6,4,11,3,4,1,0,0,20,34
55,4,4,2,11,0,4,1,0,0,80,34
35,2,8,4,6,4,2,0,0,0,40,34
18,2,7,4,11,3,4,1,0,0,30,34
23,2,8,4,11,1,4,1,0,0,45,34
23,2,7,2,6,0,4,1,0,0,40,29
46,1,7,2,5,0,2,1,0,0,40,34
43,4,5,2,2,0,4,1,0,0,40,34
36,2,2,4,7,2,3,0,0,0,40,7
25,2,8,2,7,5,4,0,0,0,40,34
17,2,5,4,4,3,2,1,0,0,20,34
22,2,8,3,7,4,2,0,0,0,50,34
19,2,6,4,2,1,4,1,0,0,40,34
74,2,2,6,8,1,2,0,0,0,15,34
18,2,7,4,7,3,4,1,0,0,20,34
55,2,6,4,13,1,4,1,0,0,60,34
42,2,6,2,6,0,4,1,0,0,40,34
37,2,5,2,7,0,4,1,3137,0,40,34
33,2,7,4,11,4,4,0,0,0,34,34
30,2,5,0,3,4,4,0,0,0,40,34
17,2,8,4,0,3,4,0,594,0,20,34
56,4,6,0,11,3,4,1,0,0,40,34
17,2,5,4,7,3,4,0,0,0,35,34
36,4,7,4,13,1,2,1,0,0,40,34
19,2,7,4,5,3,4,1,0,0,40,22
65,2,5,6,8,4,2,0,0,0,24,34
49,2,4,4,4,1,4,1,0,0,40,34
38,2,6,4,9,1,4,1,0,2559,90,34
53,2,7,2,2,0,4,1,0,0,45,34
22,1,7,4,5,3,4,1,0,0,35,34
37,2,6,0,13,4,4,1,0,0,40,34
56,2,4,0,6,1,4,0,0,0,40,34
49,2,7,0,6,4,2,0,0,0,35,34
75,2,2,2,7,2,2,0,0,0,16,34
23,2,6,2,4,0,4,1,0,0,40,34
32,2,7,2,3,0,4,1,0,0,55,34
31,2,7,2,4,0,4,1,0,0,65,22
20,2,7,4,7,3,2,1,0,0,40,34
26,2,7,4,5,4,4,1,0,0,20,34
21,4,5,4,11,3,4,1,0,0,30,34
22,2,6,4,2,4,4,1,0,0,40,34
17,2,6,4,11,3,4,0,0,0,20,34
67,3,6,2,2,0,4,1,0,0,40,34
18,2,7,4,11,3,4,0,0,0,16,34
29,2,6,4,7,3,2,0,0,0,32,34
26,2,8,4,2,1,4,1,0,0,40,22
23,2,7,0,7,4,4,0,0,0,35,34
68,2,5,2,2,0,4,1,1797,0,24,34
18,2,8,4,7,3,4,0,0,0,20,34
62,2,8,2,3,0,4,1,0,0,30,34
58,2,7,2,11,0,4,1,0,0,40,34
19,2,7,4,7,3,4,0,0,0,15,10
44,2,5,0,7,4,4,0,0,0,55,5
56,2,6,4,5,1,4,1,0,0,40,34
33,2,7,4,11,1,4,0,0,0,40,34
29,2,5,2,2,0,4,1,0,0,40,34
45,2,7,6,0,4,4,0,0,0,40,34
33,5,6,2,7,0,4,1,0,0,40,34
44,2,6,2,6,0,4,1,4386,0,60,34
45,4,7,2,2,0,4,1,0,0,35,34
17,2,7,4,5,3,4,1,2176,0,18,34
37,2,7,4,6,1,4,1,0,0,40,34
57,2,2,2,7,0,3,1,0,0,40,5
68,2,5,0,4,1,2,1,0,0,20,34
39,2,4,2,13,0,4,1,0,0,40,34
49,2,2,4,6,2,4,0,0,0,40,22
17,2,6,4,7,3,4,0,0,0,10,34
26,2,7,2,13,0,4,1,0,0,40,34
23,2,8,4,13,1,4,1,0,0,46,34
23,2,6,4,2,1,4,1,0,0,40,34
17,2,8,4,11,3,4,0,0,0,20,34
23,2,6,4,2,3,2,0,0,0,40,34
52,2,7,2,7,0,4,1,0,0,40,34
27,2,8,4,2,3,4,1,0,0,40,34
37,2,6,0,2,1,4,1,0,0,40,34
63,2,2,0,13,1,4,1,0,0,40,34
30,2,5,4,4,2,2,1,0,0,40,34
41,2,7,6,7,4,4,0,0,0,40,34
65,1,7,2,13,0,4,1,0,0,35,34
48,2,7,0,0,1,4,1,0,0,40,34
26,2,8,4,2,4,4,1,0,0,40,34
17,2,7,4,7,3,4,1,0,0,15,34
25,2,1,4,4,1,4,1,0,0,35,22
17,2,7,4,7,3,4,0,0,0,16,34
29,2,6,4,2,1,4,1,0,0,48,34
45,2,7,2,7,5,4,0,0,0,36,34
72,2,4,2,7,0,4,1,0,0,20,34
33,2,4,0,5,3,4,1,0,0,40,34
44,2,6,4,11,4,3,0,0,0,35,5
17,2,7,4,11,3,4,0,0,0,16,34
51,2,6,2,7,0,4,1,0,0,40,22
43,2,6,2,0,0,4,1,0,0,40,34
18,2,8,4,7,3,4,1,0,0,15,34
42,2,3,2,6,5,4,0,0,0,38,22
61,2,5,4,6,4,2,0,0,0,40,34
18,2,7,4,11,3,4,0,0,0,20,34
25,2,4,2,4,0,4,1,0,0,50,34
19,2,7,4,7,1,2,1,0,0,40,34
79,2,4,6,7,4,2,1,0,0,5,34
52,2,6,2,6,0,4,1,0,0,41,34
20,2,7,4,4,3,2,1,0,0,40,34
35,2,8,5,7,1,4,0,0,0,30,34
61,2,4,2,13,0,4,1,0,0,50,34
18,2,6,4,11,3,4,0,0,0,20,34
19,2,4,4,2,3,4,1,0,0,40,34
17,2,6,4,7,3,4,1,0,0,14,34
73,2,6,6,7,1,4,0,0,0,10,34
51,2,3,5,6,4,4,0,0,0,40,22
24,2,4,2,11,0,4,1,2580,0,40,34
48,2,2,2,7,0,1,1,0,0,45,2
48,2,5,6,13,4,4,1,0,0,40,34
36,2,7,2,13,0,4,1,0,0,43,34
52,4,6,0,7,3,4,0,0,0,27,34
17,2,7,4,11,3,4,0,0,0,12,34
35,4,4,2,4,0,4,1,0,0,75,34
22,2,6,5,7,4,4,0,0,0,40,34
20,2,8,4,0,3,4,0,0,0,40,22
31,2,4,4,6,3,4,1,0,0,40,22
57,2,2,2,5,0,4,1,0,0,40,18
38,2,6,5,0,4,4,1,0,3770,40,34
50,2,6,2,7,0,2,1,0,0,40,34
33,2,7,2,5,0,4,1,0,0,40,34
18,2,8,4,0,3,4,1,0,0,12,34
57,2,6,2,6,0,2,1,0,0,48,34
26,3,8,2,11,0,3,1,0,0,98,5
19,2,8,4,11,3,4,0,0,0,18,34
24,2,5,4,5,3,4,1,0,0,12,34
53,2,5,2,13,0,4,1,0,0,40,34
41,2,2,3,4,4,4,1,0,0,40,22
25,2,2,4,6,1,4,1,0,0,24,22
60,2,8,0,4,1,4,1,0,0,40,34
18,2,3,4,7,2,4,1,0,0,54,22
28,2,7,2,13,0,4,1,0,0,50,34
20,2,3,4,2,2,4,1,0,0,40,22
19,4,7,2,2,3,4,1,0,2129,55,34
64,2,8,2,2,0,4,1,0,0,40,3
35,2,7,0,6,4,4,0,0,0,40,34
18,2,5,4,11,3,4,0,0,0,42,34
17,2,7,4,7,3,4,0,0,0,16,34
40,2,6,5,13,3,4,1,0,0,35,34
33,2,3,4,7,4,4,0,0,0,40,22
61,2,4,2,2,0,4,1,0,0,40,34
30,1,4,2,13,0,4,1,0,0,40,34
71,2,5,2,7,0,4,1,0,0,40,34
18,2,7,4,5,3,4,0,0,0,12,34
40,2,7,2,13,0,4,1,0,0,55,34
17,2,6,4,7,3,4,0,0,0,30,34
17,4,8,4,5,3,4,1,0,0,15,34
72,3,3,2,3,0,1,1,0,0,20,20
17,2,8,4,7,3,4,1,0,0,12,34
57,4,7,0,7,4,4,1,4650,0,50,34
25,2,6,2,2,0,4,1,0,0,45,34
27,2,7,5,11,1,4,1,0,0,40,34
18,0,7,4,7,3,1,1,0,0,15,26
57,2,4,2,2,0,4,1,0,0,40,34
26,2,5,2,2,0,4,1,0,0,20,34
61,2,4,6,7,4,2,0,0,0,38,34
27,2,3,2,7,0,4,1,0,0,52,22
38,2,7,2,2,0,4,1,0,0,40,22
18,2,6,4,11,3,4,1,0,0,40,34
18,2,7,4,11,3,4,0,0,0,20,34
50,2,8,2,11,0,1,1,0,0,40,0
47,4,4,2,4,0,4,1,0,0,72,34
63,2,4,2,13,0,4,1,0,0,44,34
65,6,4,6,4,4,4,0,0,0,50,34
35,0,3,4,2,1,4,1,0,0,40,22
18,2,7,4,9,3,4,1,0,0,15,34
28,2,6,4,6,3,4,0,0,0,40,34
34,2,7,0,13,4,4,1,0,880,60,34
54,2,5,0,5,1,4,1,0,0,24,34
54,2,3,2,11,0,4,1,0,0,51,34
23,2,5,2,6,0,4,1,0,0,40,34
18,2,7,4,11,3,4,0,0,0,8,22
31,2,4,2,7,0,4,1,0,0,40,22
39,2,5,2,2,0,4,1,4386,0,55,22
17,2,6,4,7,3,4,0,0,1602,12,34
44,2,2,4,7,3,4,1,0,0,10,34
30,2,7,4,11,4,4,0,0,0,8,34
43,2,5,0,13,1,2,1,0,0,40,34
35,4,5,2,2,0,4,1,0,0,50,34
17,2,7,4,3,3,4,0,0,0,24,34
31,2,6,2,4,0,4,1,2105,0,40,22
53,2,5,3,6,4,2,1,0,0,75,13
53,1,4,2,13,0,2,1,0,0,40,34
17,2,8,4,7,3,4,1,0,0,16,34
64,2,7,2,11,0,4,1,0,0,40,34
59,2,5,6,5,4,4,1,0,0,40,34
55,2,6,2,2,0,4,1,0,0,40,34
24,2,5,0,7,3,4,0,0,0,40,34
47,2,8,2,0,0,4,1,0,0,40,34
66,4,4,2,4,0,4,1,0,0,48,34
59,2,8,6,6,2,4,0,0,0,48,34
25,2,5,5,5,2,4,1,0,0,40,7
18,2,6,4,7,3,4,0,0,0,12,34
37,2,6,2,13,0,4,1,0,0,35,34
60,2,4,2,2,0,4,1,0,0,40,34
37,2,4,5,7,4,2,1,0,0,40,34
30,2,8,2,2,0,4,1,0,0,50,34
41,2,3,2,4,0,4,1,3411,0,40,22
17,2,6,4,7,3,4,0,0,0,15,34
27,2,5,4,7,3,4,1,0,0,50,22
17,1,5,4,7,3,4,1,0,0,45,34
37,2,7,2,5,0,2,1,7688,0,40,34
17,2,7,4,11,3,4,0,0,0,15,12
28,2,2,4,6,1,4,0,0,0,40,22
29,2,5,2,2,0,4,1,0,0,40,34
28,2,4,2,2,0,4,1,0,0,30,34
54,2,4,0,0,1,4,0,0,0,40,34
36,2,7,0,13,4,4,0,0,0,40,34
19,2,6,4,4,3,4,1,0,0,40,34
26,2,8,4,4,2,4,1,0,0,40,29
27,4,5,2,2,0,4,1,0,0,30,22
25,2,6,2,13,0,4,1,0,0,40,34
17,2,7,4,7,2,4,0,0,0,20,34
18,2,7,4,0,3,4,0,0,0,15,34
32,4,7,0,2,1,4,1,0,0,50,34
34,2,7,0,2,4,4,1,0,0,40,34
23,2,2,2,6,5,0,0,0,0,35,22
44,2,3,3,2,1,4,1,0,0,45,34
23,2,7,4,2,4,4,1,0,0,35,34
31,2,3,2,5,0,4,1,0,0,56,22
23,2,5,4,5,3,2,1,0,0,36,34
18,2,7,4,0,3,2,0,0,0,20,34
38,2,5,2,6,0,4,1,0,0,40,34
34,2,6,2,13,0,4,1,0,0,45,22
49,2,8,0,7,4,4,0,0,0,45,34
38,2,6,0,11,1,4,0,0,0,40,34
47,2,1,4,7,1,4,1,0,0,25,7
46,2,3,4,6,3,4,0,0,0,40,5
62,2,4,6,6,4,4,0,0,0,35,34
39,4,5,2,2,0,4,1,0,0,40,34
62,2,6,0,11,1,4,0,0,0,35,34
17,2,7,4,7,3,4,1,0,0,18,34
63,4,4,2,2,0,4,1,0,0,40,34
24,2,7,4,7,3,4,0,0,0,40,34
57,2,3,5,6,2,4,0,0,0,40,6
18,2,4,4,7,2,1,0,0,0,40,26
25,2,7,4,7,1,4,1,0,0,40,34
43,2,7,4,7,1,2,1,0,0,40,34
18,2,8,4,8,3,4,1,0,0,40,34
29,2,3,4,7,1,4,1,0,0,25,22
18,2,7,4,11,3,2,1,0,0,8,34
20,2,6,3,5,1,4,1,0,0,40,34
40,2,7,0,7,2,4,0,0,0,20,34
44,2,3,2,6,0,4,1,0,0,40,22
43,2,5,4,6,4,2,0,0,625,40,34
77,1,4,2,7,0,4,1,0,0,8,1
71,2,4,6,13,1,4,1,0,0,10,34
31,4,5,4,2,4,4,1,0,0,47,34
53,2,4,4,13,1,0,1,0,0,40,34
49,2,6,0,6,1,2,1,0,0,40,34
30,4,8,2,13,0,4,1,0,0,75,34
50,2,4,0,2,1,4,0,0,0,30,34
54,4,5,2,2,5,0,0,0,2163,15,34
53,2,6,2,2,0,2,1,0,0,40,34
17,3,6,4,7,3,2,1,0,0,35,34
17,2,6,4,7,3,4,1,0,0,40,34
17,2,7,4,8,3,4,1,0,0,20,34
31,2,2,5,5,4,4,1,0,0,35,14
17,1,8,4,0,3,2,0,0,0,15,34
19,2,8,4,0,3,4,1,0,0,9,34
20,2,8,4,4,3,4,1,0,0,40,34
25,2,5,4,0,4,4,0,0,0,40,22
48,2,6,5,6,3,4,0,0,0,48,34
21,2,7,4,0,2,4,0,0,0,40,34
33,2,7,4,2,3,4,1,0,0,40,34
17,2,6,4,11,3,2,0,0,0,15,34
18,2,7,4,6,3,0,1,0,0,40,34
59,4,6,2,2,0,4,1,0,0,50,34
17,2,7,4,11,3,2,0,0,0,30,34
17,2,7,4,11,3,4,0,0,0,20,34
48,2,6,2,11,0,4,1,0,0,70,34
55,4,6,2,2,0,4,1,0,0,18,34
39,2,8,2,2,0,4,1,0,0,45,34
24,2,3,3,4,1,4,1,0,0,40,22
30,2,4,2,2,0,4,1,0,0,48,34
22,2,5,4,11,1,4,1,0,0,40,34
53,2,3,2,2,0,4,1,0,0,40,34
17,1,7,4,2,3,4,1,0,0,35,34
22,2,3,4,8,2,4,0,0,0,40,7
51,2,4,6,7,4,2,0,0,0,40,34
17,2,7,4,5,3,4,1,0,0,17,34
25,2,7,0,6,1,4,1,0,0,40,34
38,2,5,2,5,0,4,1,0,0,40,34
25,2,5,4,4,2,4,1,0,0,45,22
28,2,5,2,10,5,2,0,0,0,40,34
17,2,8,4,7,3,4,1,0,0,20,34
21,1,7,4,7,3,2,1,0,0,25,34
17,2,6,4,5,3,4,1,0,0,26,34
18,2,7,4,7,3,4,0,0,0,12,34
23,2,7,4,2,3,4,1,0,0,3,34
58,4,5,6,7,1,4,0,0,0,40,34
17,3,5,4,11,3,4,0,0,0,40,34
18,2,8,4,5,3,4,1,0,0,6,34
17,2,8,4,7,3,4,0,0,1721,25,34
71,2,3,6,8,1,1,0,0,0,75,34
69,2,4,2,7,0,4,1,0,0,20,34
31,2,7,2,2,0,4,1,0,0,40,34
36,2,4,3,6,4,4,0,2977,0,40,29
18,2,7,4,7,3,4,1,0,0,8,34
37,2,6,2,2,0,4,1,0,0,48,34
49,2,8,4,13,1,1,1,0,0,35,34
17,2,6,4,9,3,3,0,0,0,15,34
17,3,8,4,0,3,4,0,0,0,16,34
17,2,7,4,7,2,4,0,0,0,22,34
27,2,6,2,7,5,2,0,0,0,30,34
29,2,4,4,2,1,4,1,0,0,40,34
19,2,7,4,0,3,4,0,0,0,20,34
29,2,7,4,3,1,4,0,0,0,40,34
58,2,2,2,4,0,4,1,0,0,40,34
73,2,2,2,13,0,4,1,0,1735,20,34
32,4,8,2,2,0,4,1,0,0,70,34
61,2,6,6,4,4,4,1,0,0,20,34
26,2,3,2,4,0,4,1,0,0,30,22
17,2,7,4,7,3,4,1,0,0,25,34
41,2,2,2,6,0,4,1,0,0,40,22
37,2,6,2,4,0,4,1,0,0,40,34
19,2,2,4,6,2,4,1,0,0,40,22
63,2,4,2,2,0,4,1,3471,0,45,34
45,2,7,0,2,1,4,1,0,0,40,34
65,2,7,0,6,2,4,1,0,0,40,34
37,2,7,5,7,4,2,0,0,0,40,34
17,4,7,4,4,3,4,1,0,0,15,34
48,4,4,2,2,0,4,1,0,0,40,18
64,2,4,2,4,0,4,1,0,0,40,34
52,2,2,0,4,1,2,1,0,0,40,34
40,2,7,4,13,3,4,1,0,0,35,34
46,2,4,3,8,4,4,0,0,1594,24,12
49,1,5,6,5,4,4,1,0,2231,40,34
37,2,4,2,2,0,4,1,0,0,50,34
20,2,6,4,5,4,4,1,0,0,50,34
33,2,6,5,7,4,4,0,3418,0,35,34
47,4,7,0,3,4,4,0,0,0,55,34
17,2,7,4,7,3,2,0,0,0,25,34
32,2,7,2,2,0,4,1,0,1672,48,34
49,2,4,2,6,0,4,1,0,0,40,34
20,2,8,4,7,3,2,1,0,0,35,34
17,2,7,4,0,3,4,0,0,0,12,34
34,2,7,4,7,3,1,1,0,0,40,26
22,2,4,2,6,0,4,1,0,0,40,22
39,1,7,2,7,0,4,1,0,0,40,34
23,2,5,4,4,4,4,1,0,0,70,34
23,2,1,4,7,3,4,0,0,0,15,34
19,2,7,4,13,3,4,1,0,0,20,34
23,2,7,4,2,3,4,1,0,0,40,34
59,2,7,0,4,1,4,1,0,0,40,34
44,4,3,2,4,0,4,1,0,0,40,22
62,2,4,2,13,0,4,1,0,0,53,34
50,2,5,0,0,4,4,0,0,0,40,34
20,2,7,4,13,3,4,1,0,0,60,34
55,2,3,2,6,0,4,1,0,0,40,34
54,2,4,2,6,0,4,1,0,0,40,34
19,2,7,4,11,1,4,1,0,0,12,34
18,2,7,2,5,3,4,1,0,0,40,34
18,2,6,4,7,2,4,0,0,0,40,34
