Age,Workclass,EdNum,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Country
23,2,10,4,5,2,4,0,0,0,18,38
36,2,9,4,13,2,4,1,0,0,50,38
32,2,9,0,2,2,2,0,0,0,50,38
30,2,10,5,0,1,4,0,0,0,40,38
23,2,10,2,11,0,4,1,0,0,25,38
62,2,10,0,7,1,4,0,0,0,60,38
50,2,9,2,13,0,4,1,0,0,40,38
36,4,9,2,4,0,4,1,0,0,50,38
46,3,10,0,3,4,4,0,2036,0,60,38
29,4,9,2,11,0,4,1,0,0,35,38
52,2,10,0,11,4,4,0,0,0,50,38
37,2,9,2,2,0,4,1,0,0,40,38
30,2,11,3,2,1,4,1,0,0,40,38
45,2,10,2,13,0,4,1,0,0,40,38
42,2,9,2,2,0,4,1,7688,0,50,38
75,3,10,6,11,1,4,1,0,0,40,38
22,2,10,4,0,2,4,1,0,0,40,38
27,2,10,2,0,3,2,0,0,0,40,38
20,2,10,4,2,3,4,0,0,0,20,38
51,2,10,2,3,0,4,1,0,0,45,38
35,2,9,2,6,0,4,1,0,0,40,38
21,2,9,4,2,3,4,1,0,0,40,38
27,2,10,0,9,3,4,0,0,0,40,38
48,1,9,2,2,0,4,1,0,0,60,38
51,4,9,0,11,1,4,1,0,0,40,38
44,2,9,0,11,4,2,0,0,0,40,38
35,2,9,4,13,1,4,1,0,0,40,38
46,2,9,0,9,4,4,0,0,0,40,38
64,4,9,2,2,0,4,1,0,0,50,38
37,2,9,4,5,1,4,1,0,0,40,38
43,2,12,2,3,0,4,1,0,2002,44,38
37,2,10,2,7,0,4,1,0,0,40,38
40,2,9,2,11,0,4,1,0,0,40,38
35,2,9,2,13,0,4,1,0,0,50,38
64,2,9,2,2,0,4,1,0,0,50,38
17,2,9,4,3,3,4,0,0,0,35,38
44,2,10,0,7,4,4,0,0,0,40,38
35,1,10,2,10,0,4,1,0,0,40,38
42,2,10,2,6,0,4,1,0,0,60,38
63,2,10,2,9,0,4,1,0,0,50,38
66,4,10,4,11,1,4,0,0,0,20,38
18,2,9,4,0,3,4,0,0,0,40,38
34,2,9,3,7,4,4,0,0,0,65,38
37,4,9,2,2,0,4,1,0,2129,40,38
27,2,10,4,7,3,4,1,0,0,25,38
34,2,10,2,12,0,4,1,3103,0,40,38
26,2,9,2,2,0,4,1,0,0,48,38
36,2,10,2,11,0,4,1,5178,0,50,38
46,2,9,2,2,0,4,1,0,0,42,38
42,2,9,2,2,0,4,1,0,0,55,38
22,5,9,4,7,4,4,0,0,0,45,38
60,0,11,0,9,4,4,1,4934,0,40,38
44,2,10,2,3,0,4,1,0,0,40,38
29,2,9,2,3,5,4,0,0,0,40,27
24,2,10,4,6,1,4,0,0,0,24,25
29,2,9,0,7,4,4,0,0,0,36,38
35,2,9,5,3,1,4,0,0,0,36,38
20,2,10,4,7,3,4,1,0,0,20,38
33,2,12,2,5,0,4,1,0,0,40,38
32,2,11,2,12,0,4,1,0,0,45,38
28,2,10,2,0,0,4,1,0,0,50,38
58,4,9,2,4,0,4,1,0,0,70,38
34,2,11,2,0,0,4,1,3908,0,45,38
47,2,10,6,0,4,4,0,0,0,40,38
34,2,9,4,3,1,4,1,0,0,50,38
56,2,9,2,6,0,4,1,0,0,40,38
30,2,10,0,5,1,4,1,0,0,50,38
26,2,10,4,11,1,4,1,0,0,24,38
65,2,9,2,7,0,4,1,0,0,32,38
39,2,9,2,2,0,4,1,0,0,40,38
30,2,9,4,7,3,4,0,0,0,40,38
55,2,9,5,5,4,4,1,0,0,40,38
50,2,12,2,11,5,4,0,3942,0,40,38
70,2,9,0,5,1,4,1,0,3175,15,38
23,2,9,3,6,1,4,1,0,0,40,38
20,2,9,4,0,1,2,0,0,1721,30,38
31,2,9,4,0,3,4,0,0,0,35,38
28,2,10,4,2,3,0,1,0,0,40,38
35,2,9,2,0,0,4,1,0,0,40,38
37,5,9,0,0,4,4,0,0,0,35,38
44,4,9,0,2,1,4,1,0,0,40,38
46,2,9,2,13,0,4,1,0,0,70,38
33,2,10,4,0,1,4,1,0,0,40,38
52,2,9,0,0,1,4,0,0,0,40,38
53,4,9,2,11,0,4,1,0,0,35,38
29,2,11,2,11,0,4,1,2885,0,40,38
26,2,11,4,2,1,4,1,0,0,65,38
47,3,10,2,11,0,4,1,7298,0,45,38
35,4,9,0,6,4,4,1,0,0,40,38
62,2,10,0,4,1,4,1,0,0,40,38
26,2,9,4,3,3,4,0,0,0,40,38
29,2,9,2,6,5,2,0,0,2051,32,38
32,2,12,2,3,0,4,1,0,0,45,38
36,2,11,2,0,5,4,0,0,0,40,38
57,2,9,2,6,0,4,1,0,0,40,38
21,2,9,4,2,3,4,1,0,0,35,38
32,2,9,2,10,0,4,1,0,0,90,38
59,2,10,5,0,4,4,1,0,0,40,38
36,1,10,2,12,0,4,1,0,0,42,38
29,2,9,4,7,1,4,1,0,0,32,38
34,1,9,2,13,0,4,1,0,0,45,38
31,4,10,2,3,0,4,1,0,1887,40,38
31,2,9,3,7,1,4,0,0,0,80,21
36,2,9,4,7,4,2,1,0,0,40,38
36,2,9,0,7,4,2,0,0,0,40,13
43,4,10,2,4,0,4,1,0,0,50,38
46,2,10,0,3,1,4,0,0,0,40,38
72,2,10,2,2,0,4,1,2653,0,40,38
39,2,9,2,0,0,4,1,0,0,40,38
45,2,10,4,3,1,4,1,0,0,45,38
27,2,9,1,2,0,4,1,0,0,40,38
67,2,9,2,0,0,4,1,0,0,35,38
50,2,9,2,3,0,4,1,0,1902,40,38
26,4,9,4,9,3,2,0,0,0,40,38
55,2,9,6,0,2,4,0,0,0,40,38
22,2,10,4,3,3,4,0,0,0,40,9
62,2,12,6,7,1,4,0,0,0,7,38
64,4,9,2,13,0,4,1,0,0,50,38
61,3,9,0,11,1,4,1,0,0,55,38
23,2,9,0,11,1,4,0,0,0,30,38
29,2,10,0,12,1,4,1,0,0,58,38
43,4,12,0,3,4,4,0,0,0,60,38
53,1,9,2,7,0,4,1,0,0,45,38
31,2,10,0,2,3,2,1,0,0,40,38
37,2,10,4,12,2,4,0,0,0,40,38
26,2,10,2,11,0,4,1,0,0,40,38
45,2,9,2,10,0,2,1,0,0,40,38
29,2,11,2,0,0,4,1,0,0,40,38
34,2,10,4,7,1,4,1,0,0,40,38
27,3,9,2,2,0,4,1,0,1740,40,38
26,0,10,0,0,3,4,1,0,0,24,38
44,5,9,2,9,5,4,0,0,0,40,38
52,0,9,4,0,1,2,1,0,0,40,38
40,1,10,4,3,1,4,1,0,0,40,38
26,2,10,2,3,5,4,0,0,0,35,38
23,2,9,4,2,3,4,1,0,0,40,38
22,2,10,4,9,3,4,1,0,0,98,38
49,2,9,2,2,0,2,1,5013,0,50,38
57,2,10,2,2,0,4,1,0,1672,45,38
41,2,9,4,7,3,4,1,0,0,40,28
49,4,9,2,3,0,4,1,3411,0,40,38
21,2,9,4,5,3,4,1,0,0,40,38
48,2,9,2,0,0,4,1,0,0,70,38
40,2,10,0,3,1,4,0,0,0,40,38
24,2,9,4,13,3,4,1,0,0,40,38
21,2,9,4,7,3,4,1,0,0,35,38
46,2,9,2,6,0,1,1,0,0,40,0
40,2,9,2,8,5,4,0,0,0,45,38
22,5,10,4,7,3,4,1,0,0,45,38
32,0,9,0,2,4,4,1,0,0,40,38
28,2,10,2,3,0,4,1,0,0,40,38
22,1,9,4,10,4,4,1,0,0,56,38
38,2,9,2,3,0,4,1,0,0,55,38
38,2,10,2,13,0,4,1,7298,0,43,38
44,2,10,5,0,4,4,0,0,0,38,38
70,1,10,6,0,1,4,0,0,0,17,38
46,2,10,0,6,3,4,0,0,0,17,38
28,2,9,2,6,0,4,1,0,0,45,38
24,2,11,4,12,3,4,1,0,0,40,38
19,2,10,4,6,3,4,0,0,0,30,38
27,2,9,4,11,1,4,0,0,0,40,38
25,5,9,4,0,3,4,0,0,0,40,38
24,2,9,5,7,4,2,0,0,0,40,38
51,2,10,2,7,5,4,0,0,0,40,38
40,2,10,2,6,0,4,1,0,0,45,38
57,4,10,2,4,0,4,1,0,0,75,38
46,2,9,2,6,0,4,1,0,1887,40,38
25,2,10,4,12,4,4,0,0,0,24,38
51,2,9,2,11,0,1,1,0,0,50,0
27,2,9,4,12,4,4,0,0,0,40,10
36,4,9,2,2,0,4,1,0,0,40,38
38,1,10,2,0,5,0,0,5013,0,40,38
29,2,11,4,3,1,4,0,0,0,40,38
59,2,9,5,7,1,4,0,0,0,37,38
45,2,11,4,11,1,4,0,0,0,38,38
40,2,9,2,13,0,2,1,0,0,40,38
54,4,10,2,2,0,4,1,0,1579,48,38
27,2,9,2,13,0,4,1,0,1902,45,38
46,2,11,0,12,2,4,0,0,0,36,38
41,1,9,0,10,4,2,0,0,0,40,38
26,2,9,4,6,4,4,1,5721,0,40,38
23,2,9,4,2,3,4,0,0,0,40,38
34,2,10,0,7,4,2,0,0,0,40,38
36,2,9,0,9,4,2,0,0,0,50,38
78,2,9,6,7,1,2,0,2964,0,40,38
50,1,10,6,0,4,4,0,0,0,35,38
27,2,10,0,0,4,2,0,0,0,36,38
33,2,9,0,11,1,4,1,0,0,40,38
24,2,9,4,0,1,4,1,0,0,40,38
47,1,10,4,10,1,2,1,0,0,40,38
25,2,9,2,13,0,4,1,0,0,60,38
22,2,10,4,9,1,4,1,0,0,12,38
39,0,9,2,0,0,4,1,0,0,40,38
35,2,10,2,9,0,4,1,7688,0,38,38
34,2,10,0,0,4,4,0,2977,0,65,38
41,2,10,2,0,0,4,1,0,0,40,38
31,2,9,2,0,5,4,0,0,0,40,38
58,2,9,4,11,2,2,0,0,0,40,38
25,2,9,4,7,4,2,0,0,0,40,38
56,2,9,2,13,0,2,1,0,0,40,38
48,2,9,4,0,4,2,0,0,0,37,38
27,2,10,4,11,1,4,1,0,0,20,38
43,4,10,0,0,4,4,0,0,0,36,38
49,1,9,2,7,2,4,1,0,0,40,21
20,1,10,4,10,3,4,1,0,0,25,38
24,2,9,2,4,0,4,1,0,0,60,38
50,5,9,2,9,0,4,1,0,0,48,38
40,2,11,2,11,0,4,1,0,0,50,38
35,2,10,2,12,0,4,1,0,0,40,38
39,2,12,0,9,4,4,0,0,1380,40,38
21,2,10,4,11,3,4,1,0,0,40,38
44,3,10,2,11,0,4,1,0,0,45,38
54,2,9,2,2,0,4,1,0,0,40,38
18,2,9,4,0,3,4,0,0,0,25,38
50,2,10,2,11,5,4,0,0,0,39,38
52,1,9,2,10,0,4,1,0,0,56,38
31,2,10,4,0,1,4,0,0,0,40,38
20,2,9,4,7,4,4,1,0,2001,40,38
50,2,9,2,9,0,4,1,0,0,84,38
27,3,11,2,7,5,4,0,0,0,36,38
35,2,9,2,2,0,4,1,3137,0,40,38
33,2,10,4,0,4,4,1,0,0,40,38
27,2,9,4,6,4,2,1,0,0,40,38
25,2,9,4,6,1,4,1,0,0,40,38
79,4,9,6,7,1,4,0,0,0,24,38
56,4,11,2,9,0,4,1,0,0,40,38
38,1,9,2,10,0,4,1,0,0,40,38
60,2,10,0,2,3,4,1,0,0,44,38
39,2,9,2,2,0,4,1,0,0,40,38
40,2,10,4,3,1,4,1,0,0,50,38
29,2,9,2,11,0,4,1,0,0,40,38
53,2,9,2,4,0,4,1,0,0,45,38
44,2,9,2,5,5,4,0,3137,0,30,38
19,2,10,4,7,4,2,0,2036,0,30,38
21,1,10,4,9,1,4,1,0,0,20,38
41,2,10,2,3,0,4,1,0,1902,40,38
30,4,10,2,0,5,4,0,0,0,20,38
21,2,10,4,0,4,4,1,0,0,40,38
28,1,9,4,10,1,4,1,0,0,40,38
48,2,12,0,7,1,4,1,0,0,44,38
32,2,9,0,0,1,2,0,0,0,40,38
53,2,9,2,6,0,4,1,0,0,40,38
70,4,9,2,3,0,4,1,0,0,3,38
45,2,9,0,11,3,4,0,0,0,40,38
54,4,10,2,2,0,4,1,0,0,40,20
23,2,10,4,7,4,4,0,0,0,20,38
18,2,10,4,0,3,4,1,0,1602,15,38
27,0,10,0,0,2,2,0,0,0,50,38
43,2,10,2,3,0,4,1,0,0,55,38
40,4,9,2,2,0,4,1,3411,0,40,38
38,2,9,0,6,2,4,0,0,0,40,38
24,2,10,2,11,0,4,1,0,2057,45,38
36,2,9,2,13,0,4,1,0,0,33,38
42,2,11,2,2,0,4,1,0,0,45,38
34,2,9,4,13,1,4,1,0,0,70,38
59,0,10,2,12,0,4,1,0,0,40,38
54,2,9,2,11,0,4,1,0,0,44,38
18,2,10,4,7,3,4,0,0,0,15,38
28,2,10,2,2,0,4,1,0,0,63,38
52,2,9,4,7,4,4,0,0,0,45,38
21,2,10,4,5,1,4,1,0,0,40,38
19,2,10,4,0,3,4,1,0,0,10,36
45,2,9,4,5,2,4,1,0,0,40,38
41,4,9,2,9,0,4,1,0,0,40,38
58,4,10,0,11,1,4,0,0,0,40,38
29,2,9,4,0,4,4,1,0,0,35,25
21,2,9,4,6,3,4,1,0,0,50,38
52,4,9,0,2,1,2,1,0,0,40,38
29,2,9,4,12,3,2,1,0,0,40,38
32,3,10,2,2,0,4,1,0,0,40,38
39,2,10,2,11,5,4,0,0,0,30,38
57,2,9,2,7,0,2,1,0,0,48,8
35,2,9,0,2,4,2,1,0,0,40,38
31,2,12,0,0,4,4,0,0,0,35,30
28,2,9,4,9,2,4,0,0,0,40,38
44,0,9,0,2,1,4,1,0,0,40,38
64,2,9,2,7,0,2,1,0,0,40,38
21,2,11,4,2,1,3,1,0,0,40,38
37,2,9,5,9,4,0,0,0,0,40,38
26,5,9,0,0,3,4,0,0,0,30,38
19,0,10,4,5,3,4,1,0,0,20,8
39,0,10,2,0,0,1,1,0,0,40,38
37,2,10,2,2,0,4,1,0,0,35,38
28,4,10,2,9,0,4,1,0,0,7,38
35,2,9,2,2,0,4,1,0,0,40,25
23,2,10,5,11,3,4,0,0,0,40,38
21,2,10,4,9,3,4,0,0,0,10,38
18,2,10,4,11,3,2,1,0,0,35,38
56,4,10,2,3,5,4,0,0,1977,50,38
48,2,12,0,3,4,4,0,0,0,42,38
31,2,9,2,7,5,2,0,0,0,35,38
45,2,11,2,2,0,4,1,0,0,40,38
53,0,12,2,0,5,2,0,0,0,40,38
30,2,9,0,11,4,4,0,0,0,54,38
44,4,10,4,4,3,4,1,0,0,60,38
38,1,10,3,3,4,2,0,0,0,35,38
21,2,10,4,11,3,4,0,0,0,20,38
45,4,10,2,11,0,4,1,0,0,60,38
52,2,9,2,13,0,4,1,0,0,50,38
35,2,10,0,6,4,2,0,0,0,55,38
58,3,10,6,11,1,4,0,0,0,20,38
64,2,10,2,11,0,4,1,0,0,12,38
26,2,10,2,2,0,4,1,2829,0,40,38
49,4,10,2,9,0,4,1,0,0,40,38
29,2,9,0,11,1,4,1,0,0,40,38
26,2,9,2,11,0,4,1,0,0,40,38
40,2,9,0,2,4,4,1,0,0,40,38
33,5,9,4,7,4,2,0,1831,0,40,38
44,2,9,2,12,0,4,1,0,0,45,38
35,2,10,2,11,0,4,1,5013,0,70,38
22,2,12,4,0,3,1,0,0,2205,30,29
24,2,9,2,2,0,4,1,0,0,45,38
46,2,9,2,3,5,4,0,0,0,28,38
26,2,9,4,5,3,4,0,0,0,40,21
42,2,9,2,6,0,4,1,0,0,45,38
60,2,9,6,11,4,4,0,0,0,38,38
23,2,10,4,13,1,4,1,4101,0,40,38
60,2,9,2,7,0,4,1,0,0,40,38
51,2,11,4,3,1,4,0,0,0,43,38
46,2,9,2,8,5,4,0,0,0,40,38
39,2,9,2,6,0,4,1,0,0,40,38
32,2,9,2,6,0,2,1,0,0,40,38
65,2,9,6,0,1,4,0,0,0,20,38
49,1,9,6,7,1,4,0,0,0,47,38
31,2,10,0,3,4,2,1,0,0,40,38
21,2,12,4,0,3,4,0,0,0,20,38
38,2,10,2,7,0,1,1,0,0,40,29
90,2,9,4,7,1,4,0,0,0,40,38
48,2,10,0,11,4,4,0,0,0,55,38
41,2,9,2,2,0,4,1,0,0,40,38
23,2,10,4,5,3,4,1,0,0,10,38
59,2,9,2,13,0,2,1,0,0,40,38
32,2,10,0,6,4,0,1,0,0,40,38
25,2,9,0,2,1,4,1,3325,0,45,38
29,2,12,2,11,0,4,1,0,0,50,38
21,2,10,4,11,1,4,0,0,0,20,38
19,2,9,4,6,3,4,0,0,0,40,38
27,2,11,4,12,2,4,0,0,0,36,38
40,2,12,5,12,4,4,0,1471,0,32,38
38,1,9,4,2,1,4,1,0,1876,40,1
61,2,10,2,11,0,4,1,0,0,40,38
51,2,10,0,0,4,4,0,0,0,40,38
40,3,9,2,3,0,4,1,0,0,40,38
53,2,9,0,11,3,4,0,0,0,35,38
35,2,9,2,2,0,4,1,7298,0,40,38
24,2,9,2,4,0,4,1,0,0,55,38
33,2,9,5,0,1,3,1,0,0,37,38
19,2,9,4,7,3,4,1,0,0,35,38
27,4,10,4,3,1,4,1,0,0,60,38
37,2,11,4,5,1,4,1,0,0,40,38
21,2,10,4,11,3,4,0,0,0,25,38
26,4,9,4,4,3,4,1,0,0,60,38
24,2,9,2,6,1,4,0,0,0,40,6
36,2,9,2,2,0,4,1,0,0,40,21
41,2,9,0,3,1,2,0,0,0,40,38
54,4,9,2,2,0,4,1,15024,0,52,38
53,2,12,2,11,0,4,1,0,0,80,38
34,4,12,4,9,1,4,0,0,0,25,38
23,2,10,4,0,1,4,0,0,0,40,38
21,2,9,4,0,3,4,0,0,0,40,25
19,2,9,4,11,2,0,0,0,0,78,38
43,3,9,2,11,0,4,1,0,0,55,38
22,5,10,4,10,3,2,0,0,0,40,38
37,1,10,2,12,5,4,0,7298,0,36,38
20,0,9,4,0,3,4,0,0,0,40,38
23,2,12,4,13,4,4,0,0,0,40,38
40,2,10,2,11,0,4,1,0,0,40,38
38,2,11,6,6,1,4,1,0,0,40,38
22,2,9,2,11,0,4,1,0,0,42,38
42,2,10,2,0,0,2,1,0,0,40,38
72,2,9,2,5,0,4,1,0,0,20,38
31,2,11,4,7,1,2,0,0,0,40,38
39,2,10,0,0,1,4,0,0,0,40,38
20,2,9,4,7,3,2,0,0,0,40,38
52,2,9,0,2,2,4,1,0,0,55,38
44,2,9,4,11,1,1,0,0,0,40,38
39,2,9,0,5,3,4,1,0,0,40,38
26,2,10,4,6,1,1,1,0,0,45,38
46,1,10,2,2,0,2,1,0,0,40,38
24,4,9,0,2,1,4,1,0,0,50,38
30,2,9,0,6,4,4,0,0,0,20,38
49,2,10,2,11,5,4,0,0,0,40,38
29,2,9,2,13,0,0,1,0,0,65,38
50,4,10,2,2,0,4,1,0,0,48,38
25,1,9,4,5,2,2,1,0,0,40,38
28,2,9,4,9,1,4,1,0,0,40,38
39,0,9,0,0,4,4,0,0,0,40,38
43,2,11,0,2,1,2,1,0,0,40,38
50,2,11,0,7,1,4,0,0,0,20,38
22,2,9,4,7,1,4,0,0,1590,32,38
55,2,9,2,7,0,4,1,0,0,15,38
45,4,9,3,2,1,1,1,0,0,40,36
20,4,10,4,9,2,1,0,0,0,20,34
46,2,9,2,2,0,4,1,0,0,40,38
41,2,10,0,0,4,2,0,0,0,37,38
46,1,10,2,9,0,4,1,0,0,24,38
33,2,9,2,13,0,4,1,0,1887,50,38
34,2,9,3,5,1,4,1,0,0,40,12
42,2,10,0,0,1,2,0,0,0,40,38
32,2,9,0,5,1,4,1,0,0,40,38
43,2,10,0,6,4,2,0,0,0,40,38
21,2,9,4,0,3,4,0,0,0,35,38
31,2,10,0,7,3,4,0,0,0,35,38
40,2,11,2,5,0,2,1,0,0,40,38
26,2,9,2,6,0,4,1,0,0,40,25
50,2,9,2,11,5,2,0,0,1485,37,38
34,2,10,4,9,1,4,0,0,0,40,38
19,2,9,4,11,1,4,1,0,0,40,38
26,2,9,2,3,0,4,1,3942,0,45,38
37,2,9,4,5,4,4,0,3887,0,40,26
32,2,11,2,9,5,4,0,0,0,40,38
61,0,10,2,0,0,4,1,0,1887,40,38
36,2,9,2,5,0,2,1,0,0,20,38
50,1,10,2,4,0,4,1,0,0,40,25
23,2,10,4,7,3,4,0,0,0,15,38
38,2,9,0,2,1,4,1,0,0,40,38
38,2,11,4,12,3,4,0,0,0,40,38
39,2,9,2,11,0,4,1,0,0,40,38
57,2,9,2,5,0,4,1,0,0,40,38
25,2,10,2,3,0,4,1,0,0,40,38
26,2,9,4,2,1,4,1,0,0,40,38
31,2,9,0,6,1,4,1,0,0,40,38
36,2,9,2,3,0,4,1,0,0,40,38
19,2,9,4,11,2,2,0,0,1719,30,38
39,2,10,0,2,1,4,1,0,0,40,38
46,2,9,4,5,2,4,1,0,0,5,38
21,2,10,4,7,3,4,1,0,0,15,38
59,2,9,4,2,2,4,0,0,0,35,38
28,2,9,4,5,3,4,0,0,0,40,38
64,2,9,6,11,1,4,0,0,0,17,38
38,2,11,2,5,0,4,1,0,0,50,38
29,2,9,4,0,3,4,0,0,0,40,38
19,2,9,4,7,2,4,0,0,0,40,38
50,2,9,0,0,1,4,0,0,0,45,38
23,2,9,4,6,3,4,1,0,0,40,38
52,2,9,0,0,4,4,1,0,0,40,38
31,2,12,0,0,4,4,0,0,0,41,38
58,2,9,0,7,4,4,0,0,0,35,38
29,2,10,2,0,5,4,0,0,0,65,38
39,2,11,0,0,4,4,0,0,0,50,38
46,2,9,2,10,0,4,1,0,0,40,38
50,2,9,2,3,0,4,1,0,0,50,38
59,2,9,5,11,4,2,0,0,0,40,38
27,5,10,2,13,0,4,1,3411,0,40,38
41,1,10,0,10,4,4,0,0,0,40,38
34,2,9,2,0,5,4,0,0,0,40,38
26,2,9,4,6,1,4,1,0,0,40,38
23,2,12,4,11,3,4,0,0,0,12,38
25,2,9,4,7,1,2,1,0,0,40,23
33,5,9,2,2,0,4,1,0,0,40,38
42,2,10,2,2,0,4,1,7298,0,35,38
50,2,9,4,3,4,4,1,0,0,51,38
53,2,10,5,0,1,4,0,0,0,40,38
23,2,9,4,5,3,4,1,0,0,25,38
30,2,9,2,11,0,4,1,0,0,65,38
21,2,9,4,5,3,4,1,0,0,35,38
22,2,10,2,11,0,4,1,0,0,55,38
26,2,9,4,0,1,4,1,0,0,40,38
47,2,10,0,3,1,4,1,0,0,30,38
28,2,11,2,2,0,4,1,0,0,50,38
53,2,9,2,6,0,4,1,0,0,40,38
53,2,11,4,0,2,2,0,0,2001,40,38
21,2,10,4,0,3,4,0,0,0,18,38
31,4,9,0,7,4,4,0,0,0,40,38
37,2,12,2,3,0,4,1,7688,0,50,38
35,2,11,2,0,5,4,0,0,0,40,10
52,2,9,2,3,0,4,1,0,0,48,38
28,2,12,4,3,1,4,1,0,0,65,38
39,2,9,2,13,0,4,1,0,1887,40,38
65,4,9,2,3,0,4,1,0,0,59,38
35,2,9,2,2,0,4,1,0,1740,40,38
26,2,10,4,0,1,2,0,0,0,40,38
68,2,9,2,0,0,4,1,0,0,24,38
54,3,9,2,3,0,4,1,0,0,36,38
36,0,10,4,3,1,2,1,13550,0,40,38
41,2,9,2,6,0,4,1,0,0,45,38
27,2,9,2,13,0,4,1,0,0,40,38
37,2,11,2,12,0,4,1,0,0,43,38
39,2,9,4,3,1,4,1,0,0,42,38
36,2,9,5,0,4,4,0,0,0,38,38
25,2,9,4,8,1,4,0,0,0,50,38
52,2,9,2,6,0,4,1,4386,0,40,38
62,4,9,2,4,0,4,1,0,0,65,38
22,2,9,4,0,1,4,0,0,0,40,38
53,2,9,2,7,0,4,1,0,0,40,28
27,2,10,4,2,1,4,1,0,0,45,38
21,2,10,4,11,3,4,0,0,0,15,38
36,2,10,0,2,1,4,0,0,0,37,38
35,4,9,2,4,0,4,1,0,0,50,38
45,2,9,2,7,5,4,0,0,0,35,38
47,2,9,0,0,4,4,0,0,0,20,38
24,2,9,4,0,3,4,0,0,0,35,38
29,2,11,4,12,3,2,1,0,1974,40,38
43,2,10,2,6,0,4,1,0,0,40,38
37,0,9,4,0,4,2,0,0,0,40,38
36,2,9,4,6,1,4,1,3674,0,42,38
40,2,10,2,2,0,4,1,0,1887,68,38
25,2,10,0,7,1,4,0,0,0,20,38
42,2,9,2,12,0,1,1,15024,0,40,38
40,2,11,4,9,1,4,0,0,0,50,38
51,2,10,0,8,4,0,0,0,0,35,38
71,2,9,0,0,1,1,0,0,1668,20,38
41,4,9,2,3,0,4,1,0,0,50,38
30,2,9,2,5,0,4,1,0,0,50,38
34,2,9,2,0,0,2,1,0,0,40,38
41,5,11,2,3,0,4,1,0,0,40,38
21,2,11,2,2,2,4,1,0,0,50,38
25,2,9,4,6,3,4,0,2176,0,40,38
53,0,10,5,2,1,2,1,0,0,40,38
25,2,9,4,7,1,2,0,0,0,35,38
46,2,9,0,2,1,4,1,0,0,40,38
38,3,10,2,11,0,4,1,0,1485,60,4
64,4,10,2,11,0,4,1,0,0,20,38
30,2,11,0,11,1,4,0,0,0,40,38
62,2,10,2,2,0,4,1,0,0,45,38
27,2,9,4,0,1,4,1,0,0,50,38
29,2,9,4,2,1,4,1,0,0,40,38
49,0,11,2,2,0,4,1,0,0,40,38
64,2,10,2,3,0,4,1,0,0,40,38
55,4,9,2,11,0,4,1,0,0,50,38
39,2,9,2,11,0,4,1,0,0,40,38
39,2,9,4,3,3,4,0,0,0,50,38
31,2,12,4,2,3,3,1,0,0,50,38
32,2,9,2,5,0,4,1,0,0,38,38
46,2,10,2,10,0,2,1,0,0,40,38
25,2,12,4,12,1,4,0,0,0,45,38
55,2,10,2,0,0,4,1,0,0,40,38
30,2,10,4,0,2,4,0,0,0,40,38
48,2,9,2,12,0,2,1,0,0,48,38
46,2,10,2,6,0,4,1,0,0,40,38
36,2,10,0,12,4,4,1,0,0,40,38
52,2,11,5,3,4,2,0,0,0,60,38
53,2,10,6,3,1,4,0,0,0,54,38
50,3,10,2,6,0,4,1,0,0,70,10
33,2,9,0,7,4,4,1,0,0,40,38
42,4,9,2,2,0,4,1,0,0,45,38
31,2,9,5,6,4,4,0,0,2238,40,38
20,2,9,4,2,3,4,1,0,0,30,38
48,2,11,0,12,4,4,0,0,0,41,38
51,1,10,6,7,4,4,0,0,0,40,38
44,2,9,2,13,0,4,1,0,0,40,38
37,2,12,2,9,5,4,0,0,0,13,38
54,4,9,2,2,0,4,1,0,0,35,38
23,2,11,4,9,3,1,1,0,0,40,38
31,2,9,4,13,3,2,1,0,0,40,38
74,3,9,2,3,0,4,1,0,0,30,38
26,2,9,4,13,3,4,1,0,0,50,38
39,2,9,2,2,0,2,1,0,0,40,38
41,2,11,0,9,4,4,0,0,0,40,38
64,4,9,2,3,0,4,1,0,0,45,38
49,2,9,2,6,0,4,1,0,0,40,38
34,2,9,3,7,1,4,0,0,0,35,7
40,2,10,2,3,0,4,1,3411,0,50,38
52,2,10,0,11,1,4,1,0,0,50,38
42,2,9,2,7,5,4,0,0,0,24,38
28,2,9,2,2,0,4,1,99999,0,40,38
70,1,9,2,3,0,4,1,0,0,22,38
40,2,9,2,13,0,4,1,0,0,40,38
33,2,9,4,0,1,4,0,0,0,40,38
29,2,9,2,3,0,4,1,0,0,40,10
38,3,10,2,3,0,4,1,7298,0,40,38
31,2,10,2,11,0,4,1,0,0,43,38
29,2,9,2,11,0,4,1,0,0,50,38
75,3,9,2,3,0,4,1,0,0,40,38
37,2,10,2,13,0,4,1,0,0,40,38
41,2,9,0,13,1,4,1,0,0,40,38
46,2,9,2,13,0,4,1,0,0,40,38
37,1,12,2,2,0,4,1,0,0,40,38
42,5,10,2,10,0,4,1,0,0,40,38
38,2,10,2,13,0,4,1,0,0,40,38
26,2,12,2,0,5,4,0,0,0,40,38
20,5,12,4,9,1,4,1,0,0,30,38
20,2,10,4,11,1,4,1,0,0,50,38
35,2,11,2,2,0,4,1,0,0,42,38
41,2,9,0,10,3,4,1,0,0,40,38
24,2,11,2,2,0,4,1,0,0,45,38
45,4,9,2,9,0,4,1,0,0,40,38
