Age,Workclass,EdNum,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Country
42,4,16,4,9,1,4,0,0,0,45,37
47,0,13,2,10,0,4,1,0,0,45,37
69,2,14,0,9,1,4,0,0,0,40,37
49,2,13,2,2,0,4,1,0,0,40,37
55,2,16,2,9,0,4,1,15024,0,30,37
23,2,13,4,11,3,4,1,0,0,32,37
22,2,13,4,3,3,4,0,0,0,7,37
24,1,13,4,9,1,4,1,0,0,35,37
32,2,13,0,3,1,4,0,0,0,48,37
30,1,13,4,3,3,4,1,0,0,40,37
44,2,15,2,3,0,4,1,0,0,55,37
27,1,13,2,10,0,4,1,0,0,40,37
31,2,13,4,9,1,1,1,0,0,35,28
34,2,13,4,11,1,4,1,0,0,38,37
22,2,13,4,11,1,4,1,0,0,25,37
23,2,13,4,5,3,4,1,0,0,40,37
41,2,13,2,3,0,4,1,0,1902,60,37
28,2,13,2,3,0,4,1,0,1902,57,37
64,2,14,4,9,1,4,0,0,0,35,37
28,2,14,0,9,1,4,0,0,0,50,37
28,5,13,2,9,0,4,1,0,0,40,37
30,2,13,4,9,1,4,1,0,0,40,37
40,4,13,3,9,1,4,0,2174,0,40,37
38,0,13,2,10,0,4,1,0,0,55,37
40,2,13,2,3,0,4,1,0,0,50,37
45,5,14,4,0,1,2,1,0,0,38,37
29,2,13,4,11,1,4,1,0,1564,40,37
30,0,13,4,0,1,4,0,0,0,35,37
47,2,14,2,9,5,4,0,7688,0,40,37
41,2,14,2,3,0,4,1,0,0,45,37
65,2,14,5,3,1,2,1,0,0,20,37
43,1,13,2,10,0,4,1,0,0,45,37
30,2,13,0,7,1,4,1,0,0,40,37
38,0,15,2,9,0,4,1,0,1977,50,37
50,5,13,2,3,0,4,1,0,0,40,37
49,2,13,2,3,0,4,1,0,0,50,37
33,2,14,2,9,0,4,1,0,0,45,37
36,2,15,2,9,0,4,1,0,0,50,37
44,4,15,2,9,0,4,1,0,0,40,37
35,2,13,4,7,2,4,1,0,0,50,37
45,4,13,2,11,0,4,1,0,0,40,37
44,4,15,2,9,0,4,1,0,0,32,37
38,2,15,2,11,5,4,0,0,0,40,37
31,0,13,4,3,1,4,0,0,0,45,37
35,2,14,4,9,3,4,1,0,1564,40,37
35,5,13,2,3,5,4,0,0,0,35,37
58,3,15,4,9,1,4,1,27828,0,40,37
36,4,15,2,9,0,4,1,0,0,50,37
36,2,14,2,0,0,4,1,0,1977,40,22
68,5,14,6,9,1,4,0,0,0,5,37
43,2,13,0,6,2,4,1,0,0,40,37
57,2,13,2,3,0,4,1,0,1977,40,10
50,2,16,0,9,1,4,0,0,0,50,37
27,2,13,4,11,3,4,1,0,0,40,37
39,2,13,2,3,0,4,1,0,0,45,37
43,1,13,5,9,4,4,0,0,0,40,37
39,2,13,4,3,1,4,1,0,0,40,37
30,2,13,4,11,1,4,1,0,0,40,37
37,2,14,5,3,1,4,1,27828,0,60,18
50,2,13,2,11,0,4,1,0,0,40,37
28,5,13,4,9,1,4,1,0,0,65,37
54,5,16,4,3,1,4,0,0,0,40,37
41,2,13,0,7,1,4,0,0,0,99,37
30,1,13,4,12,1,4,1,3325,0,35,37
42,2,13,2,9,0,4,1,0,0,40,37
32,2,13,2,12,0,4,1,0,0,40,37
30,2,13,4,12,1,4,0,0,0,72,37
48,2,13,2,9,0,4,1,0,0,50,37
25,2,13,2,9,0,4,1,0,0,45,37
28,2,13,0,3,1,4,1,0,0,40,37
56,0,13,4,13,1,2,1,0,2001,65,37
32,2,14,4,3,1,4,0,0,0,40,37
40,0,13,2,0,0,4,1,0,1977,40,37
34,2,13,2,0,0,4,1,0,0,37,37
46,2,14,4,3,4,4,1,0,0,40,37
33,2,14,2,3,0,4,1,0,0,55,37
50,4,16,0,11,1,4,1,0,0,64,37
34,5,13,0,9,1,4,1,4865,0,55,37
51,2,16,0,2,1,4,0,4787,0,60,37
33,2,16,2,9,0,4,1,0,0,60,37
35,2,14,2,3,0,1,1,0,0,65,15
44,2,14,2,3,0,4,1,0,0,40,37
66,4,13,2,11,0,4,1,0,0,50,37
34,2,13,2,3,0,4,1,0,0,40,37
55,1,15,2,9,0,4,1,0,1902,40,37
65,2,13,2,3,0,4,1,0,0,40,37
33,5,14,2,9,0,1,1,0,0,19,17
33,4,13,2,3,0,4,1,0,0,40,37
37,2,16,2,9,0,1,1,7298,0,40,34
38,2,13,2,11,0,4,1,0,0,40,37
23,2,13,4,9,1,4,0,0,0,40,37
81,4,13,6,4,1,4,1,0,0,30,37
46,2,14,0,3,1,4,0,0,0,45,37
34,2,13,2,11,0,4,1,0,0,50,37
47,4,13,0,3,1,1,1,0,0,60,22
39,2,14,4,3,1,2,1,8614,0,52,37
25,1,14,4,10,1,4,1,0,0,40,37
23,2,13,4,12,1,4,0,0,0,40,37
52,3,14,0,3,1,2,0,0,0,50,37
27,2,13,2,3,0,4,1,0,0,45,37
52,2,13,2,3,0,4,1,0,0,55,37
29,2,13,4,11,3,4,0,0,0,40,37
47,2,13,2,2,0,4,1,0,0,50,37
31,1,14,4,9,1,4,1,0,0,43,37
55,4,14,2,9,0,4,1,7298,0,40,37
36,5,13,2,10,0,4,1,15024,0,40,10
33,2,13,2,0,0,4,1,0,1902,50,37
41,2,15,2,3,5,4,0,0,0,50,22
26,2,13,4,0,3,4,0,0,0,40,37
47,2,14,0,11,1,4,1,27828,0,40,37
43,1,15,2,9,0,4,1,15024,0,45,37
79,2,16,2,9,0,4,1,20051,0,35,7
40,1,13,0,9,4,0,0,0,0,40,37
26,1,13,4,10,1,4,1,0,0,40,37
30,2,13,4,12,1,4,0,0,0,35,37
35,2,13,2,12,0,4,1,0,0,40,37
34,2,13,4,3,2,4,0,0,1741,45,37
33,2,13,2,9,0,4,1,15024,0,75,37
47,2,13,2,3,0,4,1,0,0,45,1
56,2,13,2,11,0,2,1,7688,0,45,37
54,3,13,0,3,1,4,1,99999,0,70,37
74,2,15,2,9,0,4,1,99999,0,50,37
27,5,13,2,10,5,2,0,0,0,48,37
41,2,13,2,9,0,4,1,0,0,60,37
32,2,13,2,11,0,4,1,0,0,40,37
37,2,13,2,3,0,4,1,0,0,60,37
46,2,13,2,2,0,4,1,0,0,44,37
23,2,13,4,11,1,2,1,0,0,15,37
23,2,13,4,12,1,4,0,0,0,40,37
28,1,14,4,9,1,4,1,0,0,55,37
26,2,13,4,9,1,4,0,0,0,40,37
39,2,13,2,3,0,4,1,0,0,70,37
34,2,14,4,9,1,4,1,4865,0,60,37
35,4,14,2,3,0,4,1,7688,0,55,37
36,2,13,2,11,0,4,1,0,1902,40,37
48,2,14,4,9,1,4,1,0,0,50,37
47,0,13,2,3,5,4,0,0,0,40,37
46,5,13,4,3,1,4,1,0,0,45,37
30,2,13,4,3,1,4,1,0,0,55,37
30,2,15,2,9,0,1,1,0,0,40,34
32,2,13,4,9,3,4,0,0,0,40,37
28,1,14,4,9,1,4,0,0,0,40,37
44,2,13,0,7,1,1,1,0,0,40,2
44,2,13,2,3,0,4,1,0,0,45,37
32,0,13,2,9,0,1,1,0,2002,40,18
44,2,13,2,11,0,4,1,0,0,60,37
41,2,13,0,13,3,2,1,6497,0,40,37
46,2,13,2,9,0,4,1,0,1848,45,37
39,2,13,2,9,5,4,0,7688,0,32,37
39,4,13,2,4,5,4,0,0,0,50,37
44,4,13,0,2,1,4,1,0,0,40,37
53,1,14,0,9,4,4,0,0,0,50,37
41,1,13,2,9,0,4,1,0,0,35,37
28,2,13,2,3,0,4,1,0,0,40,37
23,2,13,4,3,1,4,1,0,0,40,37
25,2,13,4,0,3,4,0,0,0,40,37
37,3,16,2,9,0,2,1,0,0,99,37
33,1,14,4,9,1,4,0,0,0,40,10
42,2,13,3,12,3,1,0,0,0,40,37
46,2,13,2,3,0,4,1,3818,0,44,37
58,5,14,2,9,0,4,1,0,1977,50,37
32,2,13,4,11,3,4,1,13550,0,35,37
34,2,13,4,3,1,1,0,0,0,40,28
38,4,13,2,9,0,4,1,0,0,50,37
67,2,15,2,9,0,4,1,20051,0,48,37
41,5,14,2,9,0,4,1,0,0,40,37
60,4,13,2,3,0,4,1,0,1977,45,37
31,2,14,0,7,1,3,0,0,0,30,37
60,4,16,0,11,1,4,1,0,0,20,37
28,2,13,2,9,5,4,0,5013,0,20,37
38,4,13,2,11,0,4,1,7298,0,50,37
43,2,13,4,0,1,4,0,0,0,40,37
51,2,13,0,9,1,4,0,0,0,50,37
25,2,13,4,3,1,4,0,0,0,60,37
29,2,13,4,9,1,1,1,0,0,40,34
24,2,13,4,3,1,4,0,0,0,40,37
61,2,15,2,3,0,4,1,0,0,20,37
63,2,13,2,3,0,4,1,15024,0,45,37
35,2,15,2,9,0,4,1,0,0,80,37
33,2,13,2,9,0,4,1,99999,0,40,37
27,2,13,2,9,5,4,0,0,1628,50,37
36,5,13,4,3,1,4,0,0,0,40,37
30,2,13,2,4,0,4,1,0,0,40,37
39,5,13,4,9,1,4,1,0,0,35,37
25,2,13,4,3,3,4,1,0,0,40,37
27,5,15,4,9,1,4,1,0,0,70,37
35,2,13,2,11,0,4,1,0,0,45,37
41,2,13,2,2,0,4,1,7688,0,55,37
69,4,13,2,3,0,4,1,0,1258,40,37
30,2,13,4,11,1,4,1,0,0,55,37
32,2,15,2,9,0,4,1,0,0,60,37
49,1,16,2,9,0,4,1,0,0,45,37
44,2,13,2,3,0,2,1,0,0,35,37
32,2,13,2,3,0,4,1,0,1902,60,37
43,2,13,2,3,0,4,1,0,1902,40,8
28,2,13,4,12,1,4,0,0,0,35,37
33,2,13,5,12,4,4,0,5455,0,40,37
35,2,14,4,11,1,4,0,0,0,40,37
47,3,15,2,9,0,4,1,0,2415,55,37
38,2,14,2,3,0,4,1,0,0,50,37
28,2,14,3,11,1,4,0,0,0,80,37
23,2,13,4,0,4,2,0,0,0,40,37
33,2,13,2,11,0,4,1,0,0,45,37
32,1,14,4,9,1,4,1,0,0,50,37
43,1,13,2,9,0,4,1,0,0,40,37
38,2,13,2,11,0,4,1,0,0,50,37
43,4,13,0,9,4,4,1,0,0,50,37
27,2,13,5,12,3,4,1,0,0,50,37
26,2,14,4,3,1,4,1,0,0,32,37
42,4,15,2,9,0,4,1,0,1887,40,37
49,2,13,2,11,0,4,1,0,0,40,37
45,5,14,4,3,1,4,0,0,0,50,37
38,2,13,2,9,0,4,1,7688,0,45,37
40,2,13,0,3,1,4,0,0,0,45,37
41,0,14,2,3,0,4,1,0,0,60,37
24,2,13,4,0,3,4,1,2202,0,30,37
22,2,13,4,11,1,4,0,0,0,16,37
46,2,14,2,3,0,1,1,0,0,50,22
57,3,15,2,9,0,4,1,0,0,35,37
42,2,13,2,0,0,1,1,0,0,40,28
55,5,13,0,3,4,2,1,0,0,40,37
27,2,13,2,3,0,4,1,0,0,40,5
55,2,13,2,3,0,4,1,15024,0,55,37
39,2,13,2,9,0,4,1,0,0,40,37
35,2,13,2,3,0,4,1,0,0,70,37
25,2,13,2,0,5,4,0,0,0,40,37
27,5,13,4,9,1,4,1,0,0,30,37
34,5,14,4,9,4,4,0,0,0,40,37
23,2,13,4,0,3,2,0,0,0,30,37
33,2,13,2,2,0,2,1,0,0,40,37
22,2,13,4,7,3,4,1,0,0,35,37
47,2,13,2,9,5,4,0,0,0,45,37
32,2,13,2,3,0,4,1,0,0,40,37
33,4,13,4,12,3,4,1,0,0,40,37
34,2,13,4,11,1,4,0,0,0,40,37
27,2,13,4,3,3,4,1,0,0,40,37
33,2,13,2,9,0,4,1,0,0,50,20
24,1,13,4,9,3,4,0,0,0,20,37
48,4,13,2,9,0,4,1,0,0,40,37
47,2,13,2,11,0,4,1,0,0,60,37
45,2,13,4,2,1,4,1,0,0,32,37
45,1,13,0,9,1,4,0,0,0,50,37
41,1,14,4,9,1,4,0,0,0,40,37
41,1,13,0,9,4,4,0,0,0,35,37
39,2,13,2,0,0,1,1,0,0,40,28
29,2,13,2,0,0,4,1,0,0,40,37
46,1,14,0,3,1,4,1,0,0,50,37
27,2,13,4,9,1,4,0,0,0,60,37
26,2,13,4,3,1,4,1,0,0,30,37
42,2,14,2,11,0,4,1,0,0,50,37
32,2,14,4,0,1,2,0,0,0,40,37
53,3,16,2,3,0,4,1,0,0,70,37
25,2,13,4,9,3,4,1,0,0,40,37
53,3,13,2,11,0,4,1,0,0,60,37
31,2,13,4,3,1,4,1,0,1741,38,37
31,2,13,2,3,0,4,1,0,0,45,37
43,1,13,2,9,0,2,1,0,0,40,37
25,2,13,4,0,1,4,1,0,0,40,37
43,2,14,0,7,4,4,0,0,0,40,37
42,2,13,2,3,0,4,1,15024,0,45,37
26,2,13,4,11,3,4,1,0,0,18,37
32,2,13,2,3,0,4,1,0,0,45,37
31,4,16,4,9,3,4,0,0,0,48,37
25,2,13,4,3,3,4,1,0,0,40,37
37,2,13,4,13,1,4,1,0,0,46,37
43,0,14,2,2,0,4,1,0,0,40,37
65,4,15,4,9,1,4,1,1086,0,60,37
58,2,13,2,9,0,4,1,0,1887,40,37
44,2,14,2,3,0,4,1,15024,0,40,37
48,2,13,2,3,0,4,1,0,0,45,37
38,2,13,4,11,1,4,1,0,0,48,37
23,2,13,4,9,1,4,0,0,0,40,37
39,3,13,2,3,0,4,1,0,0,45,37
44,3,13,2,3,0,4,1,0,0,45,37
24,2,13,4,11,3,2,1,0,0,40,37
35,0,15,2,9,0,4,1,0,0,55,37
38,2,13,0,12,2,4,1,0,0,40,37
51,2,13,0,11,1,4,0,0,0,60,37
40,2,13,2,11,0,4,1,0,0,45,37
28,2,13,2,3,5,4,0,0,0,40,37
30,2,13,4,11,1,4,0,0,0,40,37
30,2,16,4,9,1,4,1,0,0,60,37
24,2,13,4,11,3,4,1,0,0,40,37
46,2,14,4,9,1,4,0,0,0,40,37
26,2,13,2,11,5,4,0,5178,0,42,37
47,2,13,0,11,4,4,0,0,0,50,37
57,2,14,2,12,0,4,1,0,0,40,37
58,0,13,2,3,0,2,1,0,0,40,37
64,2,15,6,9,1,4,0,0,2444,40,37
25,2,13,4,9,2,4,1,0,0,40,37
54,2,13,2,0,0,4,1,0,0,40,9
65,3,13,2,3,0,4,1,99999,0,65,37
36,4,16,2,9,0,4,1,0,0,35,37
59,0,13,0,0,1,4,1,0,0,40,37
58,2,14,0,0,1,4,0,0,1980,45,37
31,4,14,5,12,1,4,0,0,0,25,37
41,2,14,0,3,4,4,0,0,0,40,37
46,2,13,4,9,3,4,1,0,0,60,37
54,2,14,2,11,0,4,1,0,0,40,37
27,2,13,4,9,1,4,0,0,0,40,37
56,5,16,2,9,1,1,1,2885,0,40,2
50,0,14,4,3,1,4,0,0,0,50,37
34,2,14,2,3,0,1,1,7298,0,35,34
60,2,13,2,9,0,4,1,0,0,35,37
46,2,13,2,0,0,4,1,0,0,40,37
35,2,13,2,11,0,4,1,15024,0,50,37
36,0,13,2,3,0,4,1,0,0,45,37
28,2,13,2,11,0,4,1,0,0,60,37
49,4,13,2,3,0,4,1,0,0,60,37
39,2,14,2,3,0,4,1,0,0,55,37
54,2,13,2,11,0,4,1,7688,0,50,37
39,2,13,2,11,0,4,1,3103,0,48,37
24,2,13,4,12,3,4,1,0,0,40,37
47,2,14,2,9,5,4,0,0,0,2,37
70,3,13,2,3,0,4,1,0,0,40,37
36,2,13,2,3,5,1,0,0,0,40,28
31,2,14,2,9,5,4,0,0,0,50,37
49,2,13,2,3,0,4,1,7688,0,66,37
58,2,13,2,11,0,4,1,0,0,55,37
26,2,13,4,7,3,4,1,0,0,40,37
24,2,13,2,9,0,4,1,0,0,40,37
51,2,13,2,3,0,4,1,0,0,50,37
34,1,13,2,3,0,4,1,0,0,45,37
32,0,13,4,3,1,4,0,0,0,60,37
41,5,14,4,0,1,2,0,0,0,40,37
36,2,14,2,9,5,4,0,0,0,50,37
40,5,13,0,9,1,4,1,0,0,40,37
40,2,13,2,0,0,4,1,0,0,40,37
46,2,14,3,3,1,4,1,0,0,70,37
39,2,13,0,3,4,2,0,0,0,60,37
44,5,16,2,9,0,4,1,0,1902,40,37
24,2,13,4,9,3,4,1,0,0,30,37
57,2,13,2,3,0,4,1,0,0,40,37
40,4,13,2,11,0,4,1,0,0,50,37
33,2,14,2,3,0,4,1,7298,0,60,1
32,1,13,4,9,1,4,1,0,0,35,37
36,2,13,2,2,0,4,1,0,0,45,37
43,4,13,5,2,4,4,1,0,0,35,37
33,2,13,4,3,1,4,0,0,0,40,37
25,2,13,4,0,3,2,0,0,0,40,37
44,2,13,4,9,1,4,1,0,0,40,37
51,2,13,2,9,0,4,1,0,0,70,37
37,5,15,2,9,0,4,1,0,0,60,37
46,2,14,2,3,0,4,1,0,0,50,37
35,2,13,2,11,0,4,1,0,0,50,37
33,2,13,4,9,1,2,1,0,0,50,37
42,2,14,2,9,0,4,1,0,0,23,37
43,2,13,0,11,4,4,0,0,0,40,37
56,4,13,2,7,0,4,1,0,0,40,37
42,2,13,2,3,0,4,1,7298,0,45,37
40,5,14,0,9,1,4,0,0,0,45,37
47,2,13,0,5,1,4,1,0,1564,51,37
59,2,14,6,3,1,4,0,0,0,40,37
41,2,13,6,3,4,4,1,0,0,20,37
61,2,13,2,6,0,4,1,0,0,40,37
47,2,13,5,9,4,4,0,0,0,50,37
36,4,13,4,9,1,2,0,0,0,30,37
44,3,13,2,11,0,4,1,0,0,30,37
57,2,16,2,12,0,4,1,0,1977,40,10
62,4,13,2,2,0,4,1,0,0,6,37
48,2,14,2,9,0,4,1,0,1902,40,37
39,2,13,0,13,1,4,1,0,0,55,37
72,4,15,2,9,0,4,1,0,0,35,37
27,5,13,4,0,1,4,0,0,0,40,37
76,2,15,2,9,0,4,1,9386,0,25,37
43,1,13,0,9,4,4,0,0,0,48,37
27,2,13,4,12,4,1,0,0,0,20,28
37,4,15,4,9,1,4,1,0,0,55,37
26,2,13,4,0,3,4,1,0,0,25,37
36,4,13,2,3,0,4,1,2407,0,40,37
44,1,14,4,3,1,4,0,10520,0,60,37
51,4,13,2,11,0,2,1,0,0,55,37
42,2,13,2,0,5,2,0,0,0,40,37
46,5,14,2,9,0,4,1,0,0,40,37
26,2,13,4,9,3,4,1,0,0,40,37
55,2,13,2,3,0,4,1,15024,0,48,37
55,4,14,2,11,0,4,1,3103,0,55,37
64,3,13,2,3,0,4,1,15024,0,55,37
23,1,13,4,9,3,4,0,0,0,43,37
44,4,13,0,3,1,4,1,0,0,60,37
37,2,13,2,12,0,4,1,0,0,45,37
47,5,14,0,3,1,4,1,0,0,50,37
26,2,13,4,12,1,4,1,0,0,40,37
50,3,13,2,11,0,1,1,0,0,60,33
46,2,13,2,6,0,4,1,0,0,40,10
26,2,13,4,2,3,4,1,0,0,40,24
41,0,13,2,3,5,2,0,0,0,50,37
54,1,13,2,3,0,4,1,0,0,40,37
31,4,13,2,9,0,4,1,0,0,40,37
56,4,13,2,9,0,4,1,0,0,45,37
36,2,13,5,7,4,2,0,0,0,35,37
68,2,14,4,0,1,4,0,6360,0,20,37
45,4,15,2,9,0,1,1,0,0,50,17
32,2,13,2,3,0,4,1,15024,0,50,37
24,1,14,4,9,3,4,0,0,0,40,37
33,1,14,2,9,5,4,0,7688,0,35,37
37,3,13,4,7,1,4,0,0,0,50,37
44,2,13,2,3,0,4,1,15024,0,45,37
28,2,13,4,11,1,4,0,0,0,40,37
36,2,14,2,9,0,4,1,0,1977,60,37
43,1,13,2,9,0,4,1,0,0,40,37
49,1,13,0,3,4,4,0,0,625,40,37
22,1,13,4,9,3,2,0,0,0,18,37
51,5,13,2,9,0,2,1,0,0,40,37
59,1,14,5,9,3,2,0,0,0,35,37
43,2,13,2,0,0,1,1,0,0,40,38
40,2,13,2,3,0,4,1,0,0,44,37
55,2,14,2,3,0,4,1,0,0,55,37
41,2,16,2,3,0,4,1,15024,0,50,1
29,5,14,4,9,1,4,0,0,0,35,37
45,2,16,2,3,0,4,1,0,0,60,37
40,0,14,2,12,0,1,1,0,1902,40,28
25,2,13,4,11,3,4,1,0,0,40,37
37,4,13,2,2,0,4,1,0,0,50,37
44,2,13,2,3,0,4,1,7688,0,50,37
26,2,13,4,0,1,4,0,0,0,40,37
27,2,14,4,5,4,4,1,0,0,30,37
40,2,14,4,9,1,4,0,0,0,45,37
54,2,13,4,7,3,2,0,0,0,36,37
34,2,13,2,9,0,4,1,0,0,50,37
33,2,14,2,9,0,4,1,0,0,33,37
35,2,13,2,9,0,4,1,0,0,50,37
26,2,13,4,13,3,4,1,0,0,20,37
32,2,13,2,9,0,4,1,0,0,40,24
29,2,14,2,9,5,1,0,0,0,40,15
50,2,13,2,11,0,4,1,0,0,50,37
32,0,13,2,9,0,1,1,0,0,56,37
22,2,13,4,9,1,4,1,0,0,50,37
61,3,16,2,3,0,1,1,0,0,40,34
31,2,13,4,9,3,4,1,0,0,25,37
53,2,13,2,9,0,4,1,0,0,80,37
44,2,13,2,11,0,4,1,0,0,40,37
25,1,13,0,10,1,4,0,0,0,40,37
24,2,14,4,3,3,4,1,6849,0,90,37
39,3,14,4,9,1,4,0,0,0,40,37
47,2,15,2,9,0,4,1,15024,0,50,37
46,3,14,2,3,0,4,1,0,0,55,37
34,2,13,2,11,0,4,1,0,0,40,37
49,2,13,2,11,0,4,1,4064,0,44,37
35,2,13,2,11,0,4,1,15024,0,45,37
60,2,15,2,3,0,4,1,0,0,40,37
58,2,13,2,0,0,4,1,0,0,40,24
61,1,13,0,9,1,4,0,0,0,40,37
24,3,13,4,3,3,4,1,0,0,40,37
49,5,13,2,9,0,4,1,0,0,42,37
49,4,13,6,11,4,4,0,0,0,40,37
33,1,13,4,9,1,4,0,0,0,50,37
40,2,13,2,0,0,4,1,0,0,40,24
43,4,13,2,4,0,4,1,0,2377,50,37
41,2,14,4,0,1,4,0,0,0,40,37
46,1,13,2,9,0,1,1,0,0,40,28
63,4,13,2,9,0,4,1,0,0,40,37
26,1,13,4,10,1,4,0,0,0,48,37
52,2,13,0,0,4,4,1,0,3770,40,37
46,2,13,2,9,0,4,1,15024,0,38,37
51,4,13,2,3,5,4,0,0,0,25,37
35,2,13,2,9,0,4,1,0,0,55,37
39,0,14,4,9,1,4,1,0,0,40,29
26,2,13,2,0,5,4,0,0,0,40,37
32,2,13,2,11,0,4,1,0,1848,50,37
25,2,14,4,9,3,4,0,0,0,60,37
36,2,13,0,0,1,4,0,3674,0,40,37
33,5,16,2,9,5,4,0,0,0,48,37
36,4,13,2,3,5,4,0,0,0,40,37
28,2,13,4,3,3,4,0,0,0,45,37
61,4,13,2,9,0,4,1,0,0,50,37
39,2,13,2,0,5,4,0,0,0,28,37
51,2,13,2,9,0,0,1,15024,0,40,37
29,2,14,4,11,1,4,1,0,0,40,37
35,1,14,2,9,5,4,0,0,0,35,37
39,2,14,4,9,1,4,1,0,0,40,37
50,3,14,2,3,0,4,1,0,0,50,37
44,5,14,2,9,0,4,1,0,0,40,37
38,2,13,2,7,0,4,1,3908,0,70,37
40,3,13,2,9,0,4,1,0,0,60,37
38,2,13,0,0,4,4,0,0,0,40,37
34,2,13,4,3,3,4,1,0,0,40,37
32,2,13,2,0,2,4,1,0,0,40,28
41,1,13,2,9,0,4,1,0,0,35,37
44,5,15,2,9,0,4,1,15024,0,75,37
51,5,14,2,9,0,4,1,0,1977,60,37
34,4,13,2,11,0,1,1,0,0,60,33
38,2,13,2,3,0,4,1,0,1887,50,37
50,1,15,4,3,1,2,0,0,0,52,37
38,2,13,2,11,0,4,1,0,0,60,37
27,2,16,4,9,1,4,1,0,0,52,37
53,4,13,2,3,0,4,1,0,0,40,16
33,2,14,2,3,0,4,1,0,0,40,5
62,0,14,2,3,0,4,1,0,0,40,37
31,2,14,0,3,1,4,0,0,0,40,37
36,2,13,2,11,0,4,1,0,0,42,37
43,5,16,3,9,4,4,1,25236,0,64,37
46,3,13,2,3,0,4,1,3103,0,37,37
48,1,13,2,9,0,4,1,0,0,40,37
43,2,13,2,6,0,2,1,0,0,40,37
35,2,14,2,3,0,4,1,0,0,45,37
50,2,13,2,9,0,4,1,15024,0,40,37
46,5,13,2,9,0,4,1,0,0,10,37
56,0,13,2,0,0,4,1,0,0,40,37
26,2,13,4,3,1,4,1,0,0,10,37
32,2,13,4,3,1,4,0,0,0,50,37
44,4,13,4,11,1,4,1,0,0,50,37
64,5,13,2,3,0,4,1,0,0,45,37
43,2,14,4,9,1,4,1,0,0,60,37
48,2,13,2,11,0,4,1,99999,0,80,37
28,2,15,4,9,1,4,0,0,0,50,37
24,5,13,2,3,5,4,0,0,0,40,37
49,3,13,2,11,0,4,1,0,0,52,37
55,2,13,2,3,0,4,1,15024,0,42,37
47,5,13,0,3,1,4,0,0,0,40,37
30,2,13,0,9,1,4,0,0,0,38,37
53,2,14,2,3,0,4,1,15024,0,50,37
36,2,14,2,11,0,4,1,7688,0,50,37
44,2,15,2,9,0,4,1,0,0,29,37
26,1,13,2,9,0,4,1,0,0,40,37
58,2,14,0,9,1,4,1,0,0,20,37
28,2,13,2,11,0,4,1,0,0,45,37
50,1,14,2,9,0,4,1,7688,0,40,37
39,2,13,2,9,0,4,1,0,0,40,37
49,2,13,2,2,0,4,1,0,1902,40,37
52,2,13,3,7,1,4,1,0,0,50,37
41,2,14,2,12,0,1,1,0,1887,45,2
31,2,13,0,0,4,4,0,0,0,45,37
38,2,15,2,9,5,4,0,0,0,40,37
47,2,13,2,9,0,4,1,0,0,40,37
29,2,13,2,3,0,4,1,0,0,52,39
58,2,14,2,3,0,4,1,0,0,50,37
31,2,14,2,9,0,1,1,0,0,6,33
55,2,13,2,3,0,4,1,0,1887,40,37
43,4,13,2,11,0,4,1,0,2415,40,37
26,2,14,4,9,3,1,0,0,0,40,28
42,3,13,2,11,0,4,1,0,0,50,37
29,4,15,4,9,3,4,1,0,0,50,20
46,2,14,2,9,0,4,1,0,0,41,37
39,2,13,2,0,0,4,1,0,0,40,37
36,1,13,4,9,1,4,0,0,0,35,37
70,2,13,0,0,1,4,1,0,0,40,37
34,2,14,2,6,0,4,1,0,0,40,29
43,2,13,2,9,5,4,0,15024,0,50,37
43,2,13,2,13,0,4,1,0,0,45,37
63,2,14,0,3,1,4,0,0,0,40,37
41,0,14,4,9,2,4,0,0,0,40,37
52,5,14,0,9,4,4,0,0,1876,50,37
41,2,13,2,3,0,2,1,0,0,50,37
48,2,13,2,3,0,2,1,0,0,40,37
45,2,14,0,9,1,4,0,0,2258,55,37
34,2,13,2,3,0,4,1,15024,0,60,37
26,0,15,4,9,1,1,0,0,0,20,33
23,2,13,4,9,3,4,1,0,0,50,37
28,2,13,4,0,1,4,0,0,0,20,37
41,5,14,4,9,1,4,1,0,0,40,37
35,2,13,4,9,1,4,0,0,0,40,37
55,4,15,0,9,1,4,0,0,0,35,37
27,2,13,4,7,1,1,1,0,0,40,28
43,2,13,2,2,0,4,1,0,0,48,37
36,2,13,2,11,0,4,1,0,1887,35,37
30,2,13,4,9,1,4,1,13550,0,45,37
31,2,13,2,3,0,4,1,0,0,55,37
32,2,14,2,9,0,4,1,0,0,40,37
26,2,13,4,3,1,4,1,0,2258,45,37
26,2,13,4,0,1,4,1,0,0,40,37
58,2,13,0,11,1,4,1,0,0,50,37
36,2,13,2,3,0,4,1,0,0,50,37
44,5,14,2,9,0,2,1,7688,0,40,37
25,2,13,4,3,1,4,1,0,0,40,37
46,4,13,4,9,1,2,1,0,0,23,37
38,2,13,2,3,0,4,1,0,0,40,37
55,2,14,6,3,3,4,1,0,0,62,37
42,2,13,3,13,1,4,1,0,0,60,37
32,2,13,2,3,0,4,1,0,0,43,37
42,1,14,2,9,5,4,0,0,0,38,37
52,2,13,2,9,0,4,1,0,0,40,37
47,2,13,2,11,0,4,1,0,0,60,37
48,2,14,2,9,0,4,1,0,0,40,7
36,1,13,2,10,0,4,1,0,1977,40,37
